domain,year,model_family,feature_set,train_start,train_end,n_train,events_train,n_test,events_test,chosen
upwelling_supported_domain,2016,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2015,5040,2121,168,71,"{""C"": 1.0}"
upwelling_supported_domain,2016,lambdamart_ranker,current_only,1989,2015,5040,2121,168,71,"{""calibration_end"": 2015, ""calibration_rows"": 581, ""calibration_start"": 2013, ""platt_intercept"": -0.5812650911610592, ""platt_slope"": 1.4497380315876744}"
upwelling_supported_domain,2016,lambdamart_ranker,current_plus_trajectory,1989,2015,5040,2121,168,71,"{""calibration_end"": 2015, ""calibration_rows"": 581, ""calibration_start"": 2013, ""platt_intercept"": -0.34523544778854265, ""platt_slope"": 0.9736910716627929}"
upwelling_supported_domain,2016,lambdamart_ranker,trajectory_plus_oisst,1989,2015,5040,2121,168,71,"{""calibration_end"": 2015, ""calibration_rows"": 581, ""calibration_start"": 2013, ""platt_intercept"": -0.5534079164141282, ""platt_slope"": 1.3934191402065572}"
upwelling_supported_domain,2016,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2015,5040,2121,168,71,"{""calibration_end"": 2015, ""calibration_rows"": 581, ""calibration_start"": 2013, ""platt_intercept"": -0.5463837354253857, ""platt_slope"": 1.379224571967751}"
upwelling_supported_domain,2017,elastic_net,current_only,1989,2016,5208,2192,175,36,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2017,elastic_net,current_plus_trajectory,1989,2016,5208,2192,175,36,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2017,elastic_net,trajectory_plus_oisst,1989,2016,5208,2192,175,36,"{""C"": 0.2, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2017,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2016,5208,2192,175,36,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2017,hierarchical_additive,current_only,1989,2016,5208,2192,175,36,"{""C"": 0.2}"
upwelling_supported_domain,2017,hierarchical_additive,current_plus_trajectory,1989,2016,5208,2192,175,36,"{""C"": 1.0}"
upwelling_supported_domain,2017,hierarchical_additive,trajectory_plus_oisst,1989,2016,5208,2192,175,36,"{""C"": 1.0}"
upwelling_supported_domain,2017,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2016,5208,2192,175,36,"{""C"": 1.0}"
upwelling_supported_domain,2017,lambdamart_ranker,current_only,1989,2016,5208,2192,175,36,"{""calibration_end"": 2016, ""calibration_rows"": 519, ""calibration_start"": 2014, ""platt_intercept"": -1.4997491330157862, ""platt_slope"": 1.9322306334352188}"
upwelling_supported_domain,2017,lambdamart_ranker,current_plus_trajectory,1989,2016,5208,2192,175,36,"{""calibration_end"": 2016, ""calibration_rows"": 519, ""calibration_start"": 2014, ""platt_intercept"": -1.2662582228097596, ""platt_slope"": 1.496669679919007}"
upwelling_supported_domain,2017,lambdamart_ranker,trajectory_plus_oisst,1989,2016,5208,2192,175,36,"{""calibration_end"": 2016, ""calibration_rows"": 519, ""calibration_start"": 2014, ""platt_intercept"": -1.1675326461899809, ""platt_slope"": 1.3105880892769017}"
upwelling_supported_domain,2017,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2016,5208,2192,175,36,"{""calibration_end"": 2016, ""calibration_rows"": 519, ""calibration_start"": 2014, ""platt_intercept"": -1.3208777247688819, ""platt_slope"": 1.5990928912689228}"
upwelling_supported_domain,2018,elastic_net,current_only,1989,2017,5383,2228,181,156,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2018,elastic_net,current_plus_trajectory,1989,2017,5383,2228,181,156,"{""C"": 1.0, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2018,elastic_net,trajectory_plus_oisst,1989,2017,5383,2228,181,156,"{""C"": 1.0, ""l1_ratio"": 0.5}"
upwelling_supported_domain,2018,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2017,5383,2228,181,156,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2018,hierarchical_additive,current_only,1989,2017,5383,2228,181,156,"{""C"": 0.2}"
upwelling_supported_domain,2018,hierarchical_additive,current_plus_trajectory,1989,2017,5383,2228,181,156,"{""C"": 0.2}"
upwelling_supported_domain,2018,hierarchical_additive,trajectory_plus_oisst,1989,2017,5383,2228,181,156,"{""C"": 1.0}"
upwelling_supported_domain,2018,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2017,5383,2228,181,156,"{""C"": 1.0}"
upwelling_supported_domain,2018,lambdamart_ranker,current_only,1989,2017,5383,2228,181,156,"{""calibration_end"": 2017, ""calibration_rows"": 506, ""calibration_start"": 2015, ""platt_intercept"": -1.6437542987759817, ""platt_slope"": 1.6526700997171437}"
upwelling_supported_domain,2018,lambdamart_ranker,current_plus_trajectory,1989,2017,5383,2228,181,156,"{""calibration_end"": 2017, ""calibration_rows"": 506, ""calibration_start"": 2015, ""platt_intercept"": -1.7595783990138671, ""platt_slope"": 1.8610029649824764}"
upwelling_supported_domain,2018,lambdamart_ranker,trajectory_plus_oisst,1989,2017,5383,2228,181,156,"{""calibration_end"": 2017, ""calibration_rows"": 506, ""calibration_start"": 2015, ""platt_intercept"": -1.7910260386582817, ""platt_slope"": 1.9172519308250482}"
upwelling_supported_domain,2018,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2017,5383,2228,181,156,"{""calibration_end"": 2017, ""calibration_rows"": 506, ""calibration_start"": 2015, ""platt_intercept"": -1.5244634653996985, ""platt_slope"": 1.435624336545002}"
upwelling_supported_domain,2019,elastic_net,current_only,1989,2018,5564,2384,123,21,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2019,elastic_net,current_plus_trajectory,1989,2018,5564,2384,123,21,"{""C"": 1.0, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2019,elastic_net,trajectory_plus_oisst,1989,2018,5564,2384,123,21,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2019,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2018,5564,2384,123,21,"{""C"": 0.05, ""l1_ratio"": 0.5}"
upwelling_supported_domain,2019,hierarchical_additive,current_only,1989,2018,5564,2384,123,21,"{""C"": 0.05}"
upwelling_supported_domain,2019,hierarchical_additive,current_plus_trajectory,1989,2018,5564,2384,123,21,"{""C"": 0.05}"
upwelling_supported_domain,2019,hierarchical_additive,trajectory_plus_oisst,1989,2018,5564,2384,123,21,"{""C"": 0.05}"
upwelling_supported_domain,2019,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2018,5564,2384,123,21,"{""C"": 0.2}"
upwelling_supported_domain,2019,lambdamart_ranker,current_only,1989,2018,5564,2384,123,21,"{""calibration_end"": 2018, ""calibration_rows"": 524, ""calibration_start"": 2016, ""platt_intercept"": -0.4693919272482891, ""platt_slope"": 0.9489236776456248}"
upwelling_supported_domain,2019,lambdamart_ranker,current_plus_trajectory,1989,2018,5564,2384,123,21,"{""calibration_end"": 2018, ""calibration_rows"": 524, ""calibration_start"": 2016, ""platt_intercept"": -0.5060315661642516, ""platt_slope"": 1.0218292184276594}"
upwelling_supported_domain,2019,lambdamart_ranker,trajectory_plus_oisst,1989,2018,5564,2384,123,21,"{""calibration_end"": 2018, ""calibration_rows"": 524, ""calibration_start"": 2016, ""platt_intercept"": -0.5129188781490379, ""platt_slope"": 1.0355355478483501}"
upwelling_supported_domain,2019,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2018,5564,2384,123,21,"{""calibration_end"": 2018, ""calibration_rows"": 524, ""calibration_start"": 2016, ""platt_intercept"": -0.21108777684211055, ""platt_slope"": 0.4350581449298532}"
upwelling_supported_domain,2020,elastic_net,current_only,1989,2019,5687,2405,156,56,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2020,elastic_net,current_plus_trajectory,1989,2019,5687,2405,156,56,"{""C"": 0.2, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2020,elastic_net,trajectory_plus_oisst,1989,2019,5687,2405,156,56,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2020,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2019,5687,2405,156,56,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2020,hierarchical_additive,current_only,1989,2019,5687,2405,156,56,"{""C"": 1.0}"
upwelling_supported_domain,2020,hierarchical_additive,current_plus_trajectory,1989,2019,5687,2405,156,56,"{""C"": 0.05}"
upwelling_supported_domain,2020,hierarchical_additive,trajectory_plus_oisst,1989,2019,5687,2405,156,56,"{""C"": 0.05}"
upwelling_supported_domain,2020,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2019,5687,2405,156,56,"{""C"": 0.2}"
upwelling_supported_domain,2020,lambdamart_ranker,current_only,1989,2019,5687,2405,156,56,"{""calibration_end"": 2019, ""calibration_rows"": 479, ""calibration_start"": 2017, ""platt_intercept"": -0.649147141564016, ""platt_slope"": 0.8422767040456192}"
upwelling_supported_domain,2020,lambdamart_ranker,current_plus_trajectory,1989,2019,5687,2405,156,56,"{""calibration_end"": 2019, ""calibration_rows"": 479, ""calibration_start"": 2017, ""platt_intercept"": -0.7142482795962541, ""platt_slope"": 0.9696206920818803}"
upwelling_supported_domain,2020,lambdamart_ranker,trajectory_plus_oisst,1989,2019,5687,2405,156,56,"{""calibration_end"": 2019, ""calibration_rows"": 479, ""calibration_start"": 2017, ""platt_intercept"": -0.6558677009113073, ""platt_slope"": 0.8554022589381665}"
upwelling_supported_domain,2020,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2019,5687,2405,156,56,"{""calibration_end"": 2019, ""calibration_rows"": 479, ""calibration_start"": 2017, ""platt_intercept"": -0.6684939737474405, ""platt_slope"": 0.8801246513517558}"
upwelling_supported_domain,2021,elastic_net,current_only,1989,2020,5843,2461,161,46,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2021,elastic_net,current_plus_trajectory,1989,2020,5843,2461,161,46,"{""C"": 0.05, ""l1_ratio"": 0.5}"
upwelling_supported_domain,2021,elastic_net,trajectory_plus_oisst,1989,2020,5843,2461,161,46,"{""C"": 0.05, ""l1_ratio"": 0.5}"
upwelling_supported_domain,2021,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2020,5843,2461,161,46,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2021,hierarchical_additive,current_only,1989,2020,5843,2461,161,46,"{""C"": 1.0}"
upwelling_supported_domain,2021,hierarchical_additive,current_plus_trajectory,1989,2020,5843,2461,161,46,"{""C"": 0.05}"
upwelling_supported_domain,2021,hierarchical_additive,trajectory_plus_oisst,1989,2020,5843,2461,161,46,"{""C"": 0.05}"
upwelling_supported_domain,2021,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2020,5843,2461,161,46,"{""C"": 0.2}"
upwelling_supported_domain,2021,lambdamart_ranker,current_only,1989,2020,5843,2461,161,46,"{""calibration_end"": 2020, ""calibration_rows"": 460, ""calibration_start"": 2018, ""platt_intercept"": -0.12122461193151239, ""platt_slope"": 0.29281669039058855}"
upwelling_supported_domain,2021,lambdamart_ranker,current_plus_trajectory,1989,2020,5843,2461,161,46,"{""calibration_end"": 2020, ""calibration_rows"": 460, ""calibration_start"": 2018, ""platt_intercept"": -0.23864627852208325, ""platt_slope"": 0.5260738771327512}"
upwelling_supported_domain,2021,lambdamart_ranker,trajectory_plus_oisst,1989,2020,5843,2461,161,46,"{""calibration_end"": 2020, ""calibration_rows"": 460, ""calibration_start"": 2018, ""platt_intercept"": -0.20067785184325243, ""platt_slope"": 0.45037762493767364}"
upwelling_supported_domain,2021,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2020,5843,2461,161,46,"{""calibration_end"": 2020, ""calibration_rows"": 460, ""calibration_start"": 2018, ""platt_intercept"": -0.17845957439382187, ""platt_slope"": 0.4061345722409103}"
upwelling_supported_domain,2022,elastic_net,current_only,1989,2021,6004,2507,160,126,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2022,elastic_net,current_plus_trajectory,1989,2021,6004,2507,160,126,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2022,elastic_net,trajectory_plus_oisst,1989,2021,6004,2507,160,126,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2022,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2021,6004,2507,160,126,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2022,hierarchical_additive,current_only,1989,2021,6004,2507,160,126,"{""C"": 1.0}"
upwelling_supported_domain,2022,hierarchical_additive,current_plus_trajectory,1989,2021,6004,2507,160,126,"{""C"": 0.05}"
upwelling_supported_domain,2022,hierarchical_additive,trajectory_plus_oisst,1989,2021,6004,2507,160,126,"{""C"": 0.05}"
upwelling_supported_domain,2022,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2021,6004,2507,160,126,"{""C"": 0.05}"
upwelling_supported_domain,2022,lambdamart_ranker,current_only,1989,2021,6004,2507,160,126,"{""calibration_end"": 2021, ""calibration_rows"": 440, ""calibration_start"": 2019, ""platt_intercept"": -1.2306721021100193, ""platt_slope"": 0.5533664703752621}"
upwelling_supported_domain,2022,lambdamart_ranker,current_plus_trajectory,1989,2021,6004,2507,160,126,"{""calibration_end"": 2021, ""calibration_rows"": 440, ""calibration_start"": 2019, ""platt_intercept"": -1.6311142103036156, ""platt_slope"": 1.298874078280254}"
upwelling_supported_domain,2022,lambdamart_ranker,trajectory_plus_oisst,1989,2021,6004,2507,160,126,"{""calibration_end"": 2021, ""calibration_rows"": 440, ""calibration_start"": 2019, ""platt_intercept"": -1.4731156197228688, ""platt_slope"": 1.008751100124704}"
upwelling_supported_domain,2022,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2021,6004,2507,160,126,"{""calibration_end"": 2021, ""calibration_rows"": 440, ""calibration_start"": 2019, ""platt_intercept"": -1.4401455999927402, ""platt_slope"": 0.9475613213804545}"
upwelling_supported_domain,2023,elastic_net,current_only,1989,2022,6164,2633,111,10,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2023,elastic_net,current_plus_trajectory,1989,2022,6164,2633,111,10,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2023,elastic_net,trajectory_plus_oisst,1989,2022,6164,2633,111,10,"{""C"": 1.0, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2023,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2022,6164,2633,111,10,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2023,hierarchical_additive,current_only,1989,2022,6164,2633,111,10,"{""C"": 1.0}"
upwelling_supported_domain,2023,hierarchical_additive,current_plus_trajectory,1989,2022,6164,2633,111,10,"{""C"": 0.05}"
upwelling_supported_domain,2023,hierarchical_additive,trajectory_plus_oisst,1989,2022,6164,2633,111,10,"{""C"": 0.05}"
upwelling_supported_domain,2023,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2022,6164,2633,111,10,"{""C"": 0.05}"
upwelling_supported_domain,2023,lambdamart_ranker,current_only,1989,2022,6164,2633,111,10,"{""calibration_end"": 2022, ""calibration_rows"": 477, ""calibration_start"": 2020, ""platt_intercept"": -0.18044202011553653, ""platt_slope"": 0.18294400144685985}"
upwelling_supported_domain,2023,lambdamart_ranker,current_plus_trajectory,1989,2022,6164,2633,111,10,"{""calibration_end"": 2022, ""calibration_rows"": 477, ""calibration_start"": 2020, ""platt_intercept"": -0.46019064810573806, ""platt_slope"": 0.7375664152335374}"
upwelling_supported_domain,2023,lambdamart_ranker,trajectory_plus_oisst,1989,2022,6164,2633,111,10,"{""calibration_end"": 2022, ""calibration_rows"": 477, ""calibration_start"": 2020, ""platt_intercept"": -0.28102734668138685, ""platt_slope"": 0.3828717077772685}"
upwelling_supported_domain,2023,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2022,6164,2633,111,10,"{""calibration_end"": 2022, ""calibration_rows"": 477, ""calibration_start"": 2020, ""platt_intercept"": -0.400522347059957, ""platt_slope"": 0.6195430546137304}"
upwelling_supported_domain,2024,elastic_net,current_only,1989,2023,6275,2643,138,39,"{""C"": 0.05, ""l1_ratio"": 0.0}"
upwelling_supported_domain,2024,elastic_net,current_plus_trajectory,1989,2023,6275,2643,138,39,"{""C"": 0.2, ""l1_ratio"": 0.5}"
upwelling_supported_domain,2024,elastic_net,trajectory_plus_oisst,1989,2023,6275,2643,138,39,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2024,elastic_net,trajectory_plus_oisst_cuti_beuti,1989,2023,6275,2643,138,39,"{""C"": 0.05, ""l1_ratio"": 1.0}"
upwelling_supported_domain,2024,hierarchical_additive,current_only,1989,2023,6275,2643,138,39,"{""C"": 1.0}"
upwelling_supported_domain,2024,hierarchical_additive,current_plus_trajectory,1989,2023,6275,2643,138,39,"{""C"": 0.05}"
upwelling_supported_domain,2024,hierarchical_additive,trajectory_plus_oisst,1989,2023,6275,2643,138,39,"{""C"": 0.05}"
upwelling_supported_domain,2024,hierarchical_additive,trajectory_plus_oisst_cuti_beuti,1989,2023,6275,2643,138,39,"{""C"": 0.05}"
upwelling_supported_domain,2024,lambdamart_ranker,current_only,1989,2023,6275,2643,138,39,"{""calibration_end"": 2023, ""calibration_rows"": 432, ""calibration_start"": 2021, ""platt_intercept"": -0.5015036100056084, ""platt_slope"": 0.36344648446170963}"
upwelling_supported_domain,2024,lambdamart_ranker,current_plus_trajectory,1989,2023,6275,2643,138,39,"{""calibration_end"": 2023, ""calibration_rows"": 432, ""calibration_start"": 2021, ""platt_intercept"": -0.8285087449220819, ""platt_slope"": 1.0024712848436748}"
upwelling_supported_domain,2024,lambdamart_ranker,trajectory_plus_oisst,1989,2023,6275,2643,138,39,"{""calibration_end"": 2023, ""calibration_rows"": 432, ""calibration_start"": 2021, ""platt_intercept"": -0.7406778693030955, ""platt_slope"": 0.8318600818456708}"
upwelling_supported_domain,2024,lambdamart_ranker,trajectory_plus_oisst_cuti_beuti,1989,2023,6275,2643,138,39,"{""calibration_end"": 2023, ""calibration_rows"": 432, ""calibration_start"": 2021, ""platt_intercept"": -0.7619264110445769, ""platt_slope"": 0.8731983615803534}"
