site_id,context,year,latitude,longitude,kelp_target,purple_urchin_median,purple_threshold_fraction,active_grazing_proxy,depth_m,depth_mapped_fallback,rock_probability,mean_vrm,paper_temperature,paper_nitrate,paper_wave,paper_orbital,paper_npp,paper_spores,n_unique_transects,field_kelp_current_log1p,purple_urchin_log1p,log_vrm,field_prior_kelp_mean_log1p,field_prior_kelp_cv
OTTER_PT_UC UCSC,giant_central_southwest,2020,36.63463,-121.9189,0.0,480.5,0.8333333333333334,0.7169,8.5,0,0.921975311,0.000204558,0.0,167.0,0.7698920349034669,4.762173934797756,8.29727817975459,5.871824135377356,6,0.0,6.17690623123818,0.00020453708086505364,4.715393857311906,0.7054045080695946
OTTER_PT_UC UCSC,giant_central_southwest,2021,36.63463,-121.9189,0.0,770.0,0.6666666666666666,0.7169,9.5,0,0.921975311,0.000204558,0.0,196.0,0.8267228272052443,5.187385805840755,8.26856334100083,6.638310128487948,6,0.0,6.647688373563329,0.00020453708086505364,4.6360972327368914,0.7909463359176621
Ocean Cove,bull_north,2007,38.555119,-123.305664,70.0,0.0,0.0,,2.336802356,1,0.940470811,0.000621366,2.3824501772934847,6.391342695,0.9682210668282697,7.1276936993473985,7.24770895193645,,6,4.2626798770413155,0.0,0.0006211730320786879,,
Ocean Cove,bull_north,2008,38.555119,-123.305664,27.666666666666668,0.0,0.0,,2.336802356,1,0.940470811,0.000621366,2.3555460696012647,6.167248118,0.989306883637428,7.188412736496954,7.259050733277696,,6,3.355735007585398,0.0,0.0006211730320786879,4.2626798770413155,
Ocean Cove,bull_north,2009,38.555119,-123.305664,64.16666666666667,0.0,0.16666666666666666,,2.336802356,1,0.940470811,0.000621366,2.3724171105127954,6.827504744,1.0234225720500152,6.659293919683638,7.176168971782048,,6,4.17694809075731,0.0,0.0006211730320786879,3.9086841041626315,0.6129867659432868
Ocean Cove,bull_north,2011,38.555119,-123.305664,117.83333333333333,0.0,0.0,,2.336802356,1,0.940470811,0.000621366,2.4086114552268323,8.517922671,1.029507737730955,6.835184586147301,7.553610697806809,,6,4.7777219511862405,0.0,0.0006211730320786879,4.006322573726547,0.4253147570398302
Ocean Cove,bull_north,2012,38.555119,-123.305664,222.83333333333334,0.0,0.0,,2.336802356,1,0.940470811,0.000621366,2.3679661630250908,9.437310671,1.0315700616508787,6.920671504248683,7.256002810323791,,6,5.410901727295182,0.0,0.0006211730320786879,4.261505478785374,0.529661166081493
Ocean Cove,bull_north,2013,38.555119,-123.305664,62.5,7.5,0.3333333333333333,,2.336802356,1,0.940470811,0.000621366,2.372283504036087,3.313218728,0.8962315060994014,6.434546518787453,7.7486214250239644,,6,4.151039905898646,2.1400661634962708,0.0006211730320786879,4.620058798481842,0.7515722724936563
Ocean Cove,bull_north,2014,38.555119,-123.305664,19.5,38.862068965,0.8333333333333334,,2.336802356,1,0.940470811,0.000621366,2.4772129423106355,0.94003476,1.0075094275063083,6.659293919683638,7.766046194995745,,6,3.0204248861443626,3.685425219232873,0.0006211730320786879,4.555629740427955,0.7361104290179448
Ocean Cove,bull_north,2015,38.555119,-123.305664,0.0,437.5,1.0,,2.336802356,1,0.940470811,0.000621366,2.5335124358497225,0.0,0.9531722111520146,7.1284959456800365,7.825603137505101,,6,0.0,6.083359811812238,0.0006211730320786879,4.436751534363128,0.8297673512391939
Ocean Cove,bull_north,2016,38.555119,-123.305664,0.0,312.5,1.0,,2.336802356,1,0.940470811,0.000621366,2.545797493419165,0.135890812,1.1107691737180458,6.840546529288687,7.70104967382853,,6,0.0,5.7477993600729755,0.0006211730320786879,4.30490933132945,0.9664779632884072
Ocean Cove,bull_north,2017,38.555119,-123.305664,0.0,1146.0,1.0,,2.336802356,1,0.940470811,0.000621366,2.4971259318511767,1.089482909,0.988236385844891,7.1284959456800365,7.881542419547323,,6,0.0,7.044905117129371,0.0006211730320786879,4.188812636713504,1.0839950374899336
Ocean Cove,bull_north,2018,38.555119,-123.305664,0.0,1320.0,1.0,,2.336802356,1,0.940470811,0.000621366,2.46572547749865,0.252047795,0.9499983941278305,6.994849985833071,7.4201579024302236,,6,0.0,7.186144304522325,0.0006211730320786879,4.085135623136791,1.1886732197612435
Ocean Cove,bull_north,2019,38.555119,-123.305664,0.0,1170.0,1.0,,2.336802356,1,0.940470811,0.000621366,2.5517737662356246,0.731130186,1.0278493393744987,7.126087273299125,7.868763827596794,,6,0.0,7.065613363597717,0.0006211730320786879,3.9915061159969842,1.2840155923734589
Ocean Cove,bull_north,2020,38.555119,-123.305664,0.0,798.0,1.0,,2.336802356,1,0.940470811,0.000621366,2.4827015670457273,2.609179375,0.9732733591312143,6.660575149839686,7.53899695483905,,6,0.0,6.683360945766275,0.0006211730320786879,3.9061725917499706,1.3721832154030766
Ocean Cove,bull_north,2021,,,0.0,1317.0,1.0,,2.336802356,1,0.940470811,0.000621366,2.3750495659067448,5.491561227,1.0177250271259997,6.920671504248683,7.74430879434891,,6,0.0,7.183870715062453,0.0006211730320786879,3.827804926344129,1.454615602016924
PESCADERO_DC UCSC,giant_central_southwest,2003,36.559412,-121.955191,113.66666666666667,0.5,0.0,0.1894032380062721,12.163465330000001,0,0.819424787,0.000709053,0.0,213.0,,,7.785624504108475,,6,4.742029368705289,0.4054651081081644,0.0007088017406853608,,
PESCADERO_DC UCSC,giant_central_southwest,2004,36.559412,-121.955191,132.0,0.0,0.0,0.17642146182412613,13.0,0,0.819424787,0.000709053,0.0,212.0,0.9504568485894198,5.2832037287379885,8.134552534703174,7.971938385767744,6,4.890349128221754,0.0,0.0007088017406853608,4.742029368705289,
PESCADERO_DC UCSC,giant_central_southwest,2005,36.559412,-121.955191,45.833333333333336,0.0,0.0,0.2773542715337672,13.0,0,0.819424787,0.000709053,0.0,152.0,0.9631769906701967,4.969813299576001,8.172657085337327,9.04488628417147,6,3.846595200105691,0.0,0.0007088017406853608,4.818936575489705,0.10553832555023089
PESCADERO_DC UCSC,giant_central_southwest,2006,36.559412,-121.955191,31.2,0.0,0.0,0.11469978608575093,12.0,0,0.819424787,0.000709053,0.0,217.0,0.9716819051751369,4.997212273764115,8.058670577087275,9.279386908289819,5,3.4719664525503626,0.0,0.0007088017406853608,4.586666714423532,0.467147864269432
PESCADERO_DC UCSC,giant_central_southwest,2007,36.55941,-121.9552,153.16666666666666,0.0,0.0,0.1317115694091678,14.5,0,0.819424787,0.000709053,0.0,251.0,0.9194043248089873,5.209486152841421,8.073316117022863,8.896266234048337,6,5.03803426828437,0.0,0.0007088017406853608,4.402747957487134,0.6149767306532947
PESCADERO_DC UCSC,giant_central_southwest,2008,36.55941,-121.9552,152.5,0.0,0.0,0.16812187661244568,11.0,0,0.819424787,0.000709053,0.0,248.0,0.9556474742365825,5.41610040220442,7.789447790494361,9.292066781428037,6,5.033700567027251,0.0,0.0007088017406853608,4.566152118967362,0.5655454601736666
PESCADERO_DC UCSC,giant_central_southwest,2009,36.55941,-121.9552,184.16666666666666,0.0,0.0,0.07093877727154278,12.0,0,0.819424787,0.000709053,0.0,236.0,0.8810779085816359,4.653960350157523,7.744046693341389,9.247477501552925,6,5.221256320411575,0.0,0.0007088017406853608,4.660867656626817,0.5111306600938401
PESCADERO_DC UCSC,giant_central_southwest,2010,36.55941,-121.9552,53.5,8.5,0.0,0.08578131075736001,12.163465330000001,0,0.819424787,0.000709053,0.0,241.0,1.0136576177532581,5.075173815233827,7.828215585286637,9.22148508531014,6,3.9982007016691985,2.2512917986064953,0.0007088017406853608,4.762824923509817,0.4940967668744754
PESCADERO_DC UCSC,giant_central_southwest,2011,36.55941,-121.9552,56.666666666666664,3.5,0.0,0.18522266991681335,13.0,0,0.819424787,0.000709053,0.0,257.0,0.9269382327171468,4.5217885770490405,7.8591870299015,9.01261842808079,6,4.054679305829669,1.5040773967762742,0.0007088017406853608,4.6936769720737574,0.5313715555760298
PESCADERO_DC UCSC,giant_central_southwest,2012,36.55941,-121.9552,55.333333333333336,3.5,0.0,0.3068031595762193,10.0,0,0.819424787,0.000709053,0.0,208.0,0.976378696209838,5.147494476813453,7.731563200473373,8.972025280668012,6,4.0312864262549635,1.5040773967762742,0.0007088017406853608,4.6397862971201596,0.55099202797988
PESCADERO_DC UCSC,giant_central_southwest,2013,36.55941,-121.9552,77.16666666666667,1.0,0.0,0.17756209859407068,13.0,0,0.819424787,0.000709053,0.0,220.0,0.8503416906606974,4.418840607796598,8.125842381516597,8.661690127040158,6,4.358843299218225,0.6931471805599453,0.0007088017406853608,4.593131342376335,0.565515852022383
PESCADERO_DC UCSC,giant_central_southwest,2014,36.55941,-121.9552,190.5,16.5,0.0,0.14546543908225693,12.0,0,0.819424787,0.000709053,0.0,130.0,0.9330609649302835,5.056245805348308,7.854450890801287,9.246070897658742,6,5.2548878086207,2.8622008809294686,0.0007088017406853608,4.57396093159029,0.5508201904417183
PESCADERO_DC UCSC,giant_central_southwest,2015,36.55941,-121.9552,27.833333333333332,138.5,0.5,0.49371105816175637,12.0,0,0.819424787,0.000709053,0.0,67.0,0.8910981332816114,4.8283137373023015,7.84662046446268,8.649850298114176,6,3.361532125269724,4.93806460126142,0.0007088017406853608,4.652133285265109,0.5519920801603103
PESCADERO_DC UCSC,giant_central_southwest,2016,36.55941,-121.9552,3.1666666666666665,247.0,0.5,0.607278660197359,10.5,0,0.819424787,0.000709053,0.0,95.0,1.0811924884632176,5.003946305945459,7.890943049004746,7.973058024151415,6,1.4271163556401456,5.5134287461649825,0.0007088017406853608,4.594757184016582,0.5999075276413531
PESCADERO_DC UCSC,giant_central_southwest,2017,36.55941,-121.9552,29.666666666666668,431.5,0.6666666666666666,0.591747849089873,12.5,0,0.819424787,0.000709053,0.0,199.0,0.9517772431042502,5.4510384535657,8.014727093249375,7.755415712203295,6,3.4231762883809305,6.069582326371934,0.0007088017406853608,4.523882656225884,0.6786438523805868
PESCADERO_DC UCSC,giant_central_southwest,2018,36.55941,-121.9552,8.666666666666666,283.5,0.8333333333333334,0.5261128479392053,12.0,0,0.819424787,0.000709053,0.0,167.0,0.9232446599732639,5.099866427824199,8.108753882153461,7.1395936216063385,6,2.268683541318364,5.6507332535663855,0.0007088017406853608,4.478371632404753,0.708635668203858
PESCADERO_DC UCSC,giant_central_southwest,2019,36.55941,-121.9552,1.6666666666666667,215.5,0.6666666666666666,0.6498815837951432,11.0,0,0.819424787,0.000709053,0.0,108.0,0.9481474096462439,5.056245805348308,8.138734970434696,7.4980446877398,6,0.9808292530117263,5.377590547442544,0.0007088017406853608,4.4211221396684355,0.7636495686038135
PESCADERO_DC UCSC,giant_central_southwest,2020,36.55941,-121.9552,3.3333333333333335,514.5,0.6666666666666666,0.5828935511287651,12.0,0,0.819424787,0.000709053,0.0,177.0,0.8918469369061115,4.795790545596741,8.036772254748746,6.929171023132898,6,1.4663370687934272,6.245137303457015,0.0007088017406853608,4.362498969572132,0.8241392290699465
PESCADERO_DC UCSC,giant_central_southwest,2021,36.55941,-121.9552,7.333333333333333,940.0,0.8333333333333334,0.5749106065085328,13.0,0,0.819424787,0.000709053,0.0,195.0,0.9417818298828613,5.1647859739235145,8.057912567107419,7.448405386586395,6,2.120263536200091,6.846943139585379,0.0007088017406853608,4.308584395286872,0.8773857809538175
PESCADERO_UC UCSC,giant_central_southwest,2003,36.561121,-121.959761,104.0,0.0,0.0,0.11475020079913874,14.0,0,0.68637712,0.000298596,0.0,213.0,,,7.785624504108475,,6,4.653960350157523,0.0,0.00029855142908663556,,
PESCADERO_UC UCSC,giant_central_southwest,2004,36.561121,-121.959761,62.166666666666664,0.0,0.0,0.21745353042177493,13.0,0,0.68637712,0.000298596,0.0,212.0,0.8918091366280576,5.003946305945459,8.134552534703174,7.890122587205306,6,4.145776735854371,0.0,0.00029855142908663556,4.653960350157523,
PESCADERO_UC UCSC,giant_central_southwest,2005,36.561121,-121.959761,145.33333333333334,0.0,0.0,0.09563922179854217,15.0,0,0.68637712,0.000298596,0.0,152.0,0.9070514444057136,4.6913478822291435,8.172657085337327,8.817313774849831,6,4.9858871244070615,0.0,0.00029855142908663556,4.431808370565609,0.35603571128951544
PESCADERO_UC UCSC,giant_central_southwest,2006,36.561121,-121.959761,129.5,0.0,0.0,0.22287143472570095,15.0,0,0.68637712,0.000298596,0.0,217.0,0.9228481028464575,4.736198448394496,8.058670577087275,9.239980980580233,6,4.871373226762748,0.0,0.00029855142908663556,4.6523717874723856,0.40048395345342697
PESCADERO_UC UCSC,giant_central_southwest,2007,36.56112,-121.9598,133.16666666666666,0.0,0.0,0.16071824185141195,13.5,0,0.68637712,0.000298596,0.0,251.0,0.8724986334588896,4.927253685157205,8.073316117022863,8.699115055010173,6,4.899082808190508,0.0,0.00029855142908663556,4.711779921046349,0.32922680524568426
PESCADERO_UC UCSC,giant_central_southwest,2008,36.56112,-121.9598,114.33333333333333,1.5,0.0,0.07957300753477804,12.5,0,0.68637712,0.000298596,0.0,248.0,0.902146209700526,5.135798437050262,7.789447790494361,9.097643787043639,6,4.747826486389615,0.9162907318741551,0.00029855142908663556,4.7521523763367375,0.2879204151302202
PESCADERO_UC UCSC,giant_central_southwest,2009,36.56112,-121.9598,204.66666666666666,5.0,0.0,0.14823669623952393,12.5,0,0.68637712,0.000298596,0.0,236.0,0.8473497173283234,4.394449154672439,7.744046693341389,9.106943986706328,6,5.326256735237278,1.791759469228055,0.00029855142908663556,4.751432692966343,0.2577170054337225
PESCADERO_UC UCSC,giant_central_southwest,2010,36.56112,-121.9598,108.0,0.5,0.0,0.16960682481447145,15.0,0,0.68637712,0.000298596,0.0,241.0,0.9378535346423834,4.812184355372417,7.828215585286637,9.199060754805302,6,4.6913478822291435,0.4054651081081644,0.00029855142908663556,4.856669782309523,0.34016013684133434
PESCADERO_UC UCSC,giant_central_southwest,2011,36.56112,-121.9598,99.5,1.5,0.0,0.1805182390483007,13.0,0,0.68637712,0.000298596,0.0,257.0,0.884537307045179,4.204692619390966,7.8591870299015,8.765169052879733,6,4.61015772749913,0.9162907318741551,0.00029855142908663556,4.837438645079302,0.32582824333966165
PESCADERO_UC UCSC,giant_central_southwest,2012,36.56112,-121.9598,34.0,5.5,0.0,0.27923676715017937,13.5,0,0.68637712,0.000298596,0.0,208.0,0.9114543188606293,4.875197323201151,7.731563200473373,8.741969813823674,6,3.5553480614894135,1.8718021769015913,0.00029855142908663556,4.814590371570696,0.31962319165450603
PESCADERO_UC UCSC,giant_central_southwest,2013,36.56112,-121.9598,32.166666666666664,0.0,0.0,0.4005365318375904,13.0,0,0.68637712,0.000298596,0.0,220.0,0.8111287294001717,4.143134726391533,8.125842381516597,8.569341739040453,6,3.5015453554964373,0.0,0.00029855142908663556,4.740283659795265,0.40748674290065534
PESCADERO_UC UCSC,giant_central_southwest,2014,36.56112,-121.9598,79.16666666666667,161.0,0.5,0.3339607548385192,11.0,0,0.68637712,0.000298596,0.0,130.0,0.8692630434714376,4.74493212836325,7.854450890801287,9.038735927666377,6,4.384107800877707,5.087596335232384,0.00029855142908663556,4.673536598664429,0.4737014230778234
PESCADERO_UC UCSC,giant_central_southwest,2015,36.56112,-121.9598,222.0,387.0,0.6666666666666666,0.13313439509842837,10.5,0,0.68637712,0.000298596,0.0,67.0,0.8470195089367472,4.532599493153256,7.84662046446268,8.439256281859373,6,5.407171771460119,5.961005339623274,0.00029855142908663556,4.6523717874723856,0.46743631523745227
PESCADERO_UC UCSC,giant_central_southwest,2017,36.56112,-121.9598,0.0,1779.5,1.0,0.7169,13.0,0,0.68637712,0.000298596,0.0,199.0,0.8912214189611254,5.181783550292085,8.014727093249375,7.155153438684198,6,0.0,7.484649502717833,0.00029855142908663556,4.735523456806262,0.5035620443070277
PESCADERO_UC UCSC,giant_central_southwest,2018,36.56112,-121.9598,0.0,1180.0,1.0,0.7169,13.0,0,0.68637712,0.000298596,0.0,167.0,0.8806418822863245,4.844187086458591,8.108753882153461,6.6241625043432775,6,0.0,7.074116816197362,0.00029855142908663556,4.662090476240774,0.595235127465885
PESCADERO_UC UCSC,giant_central_southwest,2019,36.56112,-121.9598,0.0,613.0,0.6666666666666666,0.7169,12.5,0,0.68637712,0.000298596,0.0,108.0,0.9005343718263723,4.74493212836325,8.138734970434696,6.883604559940932,6,0.0,6.419994928147142,0.00029855142908663556,4.593772141035722,0.6739481888915759
PESCADERO_UC UCSC,giant_central_southwest,2020,36.56112,-121.9598,0.0,1155.0,0.6666666666666666,0.7169,12.0,0,0.68637712,0.000298596,0.0,177.0,0.8514783424114107,4.543294782270004,8.036772254748746,6.354320877849742,6,0.0,7.052721049232323,0.00029855142908663556,4.529907701487544,0.7439384447128292
PESCADERO_UC UCSC,giant_central_southwest,2021,36.56112,-121.9598,0.0,285.0,0.5,0.7169,14.0,0,0.68637712,0.000298596,0.0,195.0,0.9101166856146667,4.897839799950911,8.057912567107419,6.837405870278769,4,0.0,5.655991810819852,0.00029855142908663556,4.469956707180584,0.8075542858706865
PINNACLES_IN UCSC,giant_central_southwest,2007,36.55948,-121.9661,39.0,18.5,0.0,0.45024527407036574,13.0,0,0.919576716,0.001120843,0.0,251.0,1.0255929471768415,5.220355825078324,8.073316117022863,8.573503332785915,6,3.6888794541139363,2.970414465569701,0.0011202153244580521,,
PINNACLES_IN UCSC,giant_central_southwest,2008,36.55948,-121.9661,71.83333333333333,4.5,0.0,0.23512464633129268,14.5,0,0.919576716,0.001120843,0.0,248.0,1.041244124126138,5.342334251964811,7.789447790494361,8.950274142043527,6,4.288173725867535,1.7047480922384253,0.0011202153244580521,3.6888794541139363,
PINNACLES_IN UCSC,giant_central_southwest,2010,36.55948,-121.9661,3.75,4.0,0.0,0.5823785171254934,10.0,0,0.919576716,0.001120843,0.0,241.0,1.0887196279253222,4.976733742420574,7.828215585286637,9.334692902060569,4,1.55814461804655,1.6094379124341003,0.0011202153244580521,4.032764623124275,0.41894747637217994
PINNACLES_IN UCSC,giant_central_southwest,2011,36.55948,-121.9661,2.0,30.0,0.0,0.6474296275927551,12.5,0,0.919576716,0.001120843,0.0,257.0,1.042112798513789,4.6913478822291435,7.8591870299015,8.601773575017738,6,1.0986122886681098,3.4339872044851463,0.0011202153244580521,3.668535013396704,0.8914598668559769
PINNACLES_OUT UCSC,giant_central_southwest,2007,36.55794,-121.9677,13.0,18.0,0.0,0.3613341681171187,15.0,0,0.962828284,0.002480735,0.0,251.0,1.0255929471768415,5.198497031265826,8.073316117022863,8.480146367173303,6,2.6390573296152584,2.9444389791664403,0.0024776630563331185,,
PINNACLES_OUT UCSC,giant_central_southwest,2008,36.55794,-121.9677,34.333333333333336,8.5,0.0,0.26894462870214264,14.0,0,0.962828284,0.002480735,0.0,248.0,1.041244124126138,5.318119993844216,7.789447790494361,8.879293541725517,6,3.5648268054439574,2.2512917986064953,0.0024776630563331185,2.6390573296152584,
PINNACLES_OUT UCSC,giant_central_southwest,2010,36.55794,-121.9677,27.166666666666668,20.5,0.0,0.2720140695475073,13.0,0,0.962828284,0.002480735,0.0,241.0,1.0887196279253222,4.955827057601261,7.828215585286637,9.321162557922264,6,3.3381392456950185,3.068052935133617,0.0024776630563331185,3.20545280453606,0.6373920281118175
PINNACLES_OUT UCSC,giant_central_southwest,2011,36.55794,-121.9677,0.0,119.0,0.4,0.7169,14.0,0,0.962828284,0.002480735,0.0,257.0,1.042112798513789,4.672828834461906,7.8591870299015,8.566576225327477,5,0.0,4.787491742782046,0.0024776630563331185,3.2516656476911914,0.4371698951539935
PINOS UCSC,giant_central_southwest,2007,36.64045,-121.9287,96.0,0.0,0.0,0.10823892685204024,12.0,0,0.937777781,0.000363024,0.0,250.0,1.007000173585716,4.867534450455582,8.361877554156157,7.223943243006121,6,4.574710978503383,0.0,0.000362958122730583,,
PINOS UCSC,giant_central_southwest,2008,36.64045,-121.9287,51.5,1.0,0.0,0.24611907236822506,13.0,0,0.937777781,0.000363024,0.0,243.0,0.9849653433350901,5.25227342804663,8.050657120196181,8.59932764844054,6,3.960813169597578,0.6931471805599453,0.000362958122730583,4.574710978503383,
PINOS UCSC,giant_central_southwest,2011,36.64045,-121.9287,14.0,2.5,0.0,0.49332362230242177,13.0,0,0.937777781,0.000363024,0.0,252.0,0.9810452695534729,4.812184355372417,8.167722260437396,7.902333356506058,6,2.70805020110221,1.252762968495368,0.000362958122730583,4.314149212270796,0.4266610408515439
PINOS UCSC,giant_central_southwest,2012,36.64045,-121.9287,14.0,0.0,0.0,0.4828689371240961,12.0,0,0.937777781,0.000363024,0.0,204.0,1.018788769026677,5.087596335232384,7.988914763635577,8.196904238908639,6,2.70805020110221,0.0,0.000362958122730583,4.004298281537317,0.7625343630501573
PINOS UCSC,giant_central_southwest,2013,36.64045,-121.9287,30.0,3.0,0.0,0.363951255674325,11.5,0,0.937777781,0.000363024,0.0,221.0,0.9023448529834065,4.700480365792417,8.348533497488475,7.987935104430409,6,3.4339872044851463,1.3862943611198906,0.000362958122730583,3.803880846808443,0.8886149040816871
PINOS UCSC,giant_central_southwest,2014,36.64045,-121.9287,0.5,24.0,0.3333333333333333,0.692381441562003,11.5,0,0.937777781,0.000363024,0.0,124.0,0.9324609216145887,4.543294782270004,8.040731385930922,8.269034268174215,6,0.4054651081081644,3.2188758248682006,0.000362958122730583,3.7400477406883357,0.8352801951574007
PINOS UCSC,giant_central_southwest,2015,36.64045,-121.9287,0.16666666666666666,357.0,0.6666666666666666,0.7080173525338482,12.5,0,0.937777781,0.000363024,0.0,66.0,0.9159275863447982,5.356586274672012,7.962449597344545,6.293397499866253,6,0.1541506798272583,5.8805329864007,0.000362958122730583,3.5648268054439574,1.0163198429568614
PINOS UCSC,giant_central_southwest,2016,36.64045,-121.9287,0.0,155.0,0.5,0.7169,12.0,0,0.937777781,0.000363024,0.0,87.0,1.1161698368748674,4.897839799950911,8.15454376115233,6.336797677124612,6,0.0,5.049856007249537,0.000362958122730583,3.4161641832954746,1.1670217476958953
PINOS UCSC,giant_central_southwest,2017,36.64045,-121.9287,2.5,161.5,0.6666666666666666,0.6076001472058109,12.0,0,0.937777781,0.000363024,0.0,191.0,1.0216744263033515,5.278114659230517,8.249977559090755,6.206522360572545,6,1.252762968495368,5.090678001769792,0.000362958122730583,3.287312986421429,1.299231515047478
PINOS UCSC,giant_central_southwest,2018,36.64045,-121.9287,0.0,177.5,0.5,0.7169,15.0,0,0.937777781,0.000363024,0.0,157.0,1.0474528825101126,5.19295685089021,8.289304005117994,3.570409008745625,6,0.0,5.184588601219693,0.000362958122730583,3.185740263272102,1.3916682479330027
PINOS UCSC,giant_central_southwest,2019,36.64045,-121.9287,1.6666666666666667,212.0,0.5,0.6393521412004505,13.0,0,0.937777781,0.000363024,0.0,101.0,1.0153030774705978,4.852030263919617,8.349288880868002,5.795764402879866,6,0.9808292530117263,5.3612921657094255,0.000362958122730583,3.0849634072819336,1.499607817886953
PINOS UCSC,giant_central_southwest,2020,36.64045,-121.9287,15.166666666666666,803.5,1.0,0.4465756854459702,12.0,0,0.937777781,0.000363024,0.0,167.0,1.0158361442245198,4.653960350157523,8.29727817975459,6.187807753047868,6,2.782951509275328,6.690220966432438,0.000362958122730583,3.001774588009954,1.581762170576448
PINOS UCSC,giant_central_southwest,2021,36.64045,-121.9287,0.0,722.0,1.0,0.7169,14.0,0,0.937777781,0.000363024,0.0,196.0,1.0757602644635431,5.087596335232384,8.26856334100083,6.853473403125214,4,0.0,6.583409222158765,0.000362958122730583,2.9852609736866955,1.5358011281542738
POINT_DUME UCSB,giant_southeast,2010,33.99884,-118.8066,106.66666666666667,332.0,1.0,0.10446258764916089,7.5,0,0.262773517,6.5e-05,0.0,0.098745848,0.7117997458078227,,7.924285416948064,6.124763874307407,6,4.679040034554547,5.808142489980444,6.49978875915372e-05,,
POINT_DUME UCSB,giant_southeast,2011,33.99884,-118.8066,83.83333333333333,698.0,1.0,0.28571812257182344,7.4,0,0.262773517,6.5e-05,0.0,0.410095378,0.6654147355821827,,7.830671438160474,5.828440727821865,6,4.440688547322468,6.54965074223381,6.49978875915372e-05,4.679040034554547,
POINT_DUME UCSB,giant_southeast,2012,33.99884,-118.8066,7.833333333333333,522.0,0.6666666666666666,0.4984987464800794,8.142857143,0,0.262773517,6.5e-05,1.0986122886681098,0.024523478,0.6695970580167033,,7.398774280243967,5.366007884607469,6,2.178532444324067,6.259581464064923,6.49978875915372e-05,4.566948973167894,0.1695076623316834
POINT_DUME UCSB,giant_southeast,2013,33.99884,-118.8066,39.666666666666664,488.0,0.6666666666666666,0.2971755410639285,7.4833333335,0,0.262773517,6.5e-05,0.0,0.025165545,0.6457909006868993,,7.3577395246667505,5.879658553916698,6,3.7054087560651467,6.192362489474872,6.49978875915372e-05,4.206349620598596,0.7827003714564106
POINT_FERMIN VRG,giant_southeast,2008,33.70732,-118.3002,292.3333333333333,18.0,0.0,0.068200002942839,8.5,0,0.495958036,2.65e-05,0.0,0.054897725,0.5962212513352669,,7.7256364086408755,7.607677258677678,6,5.681309618804143,2.9444389791664403,2.6499648881203084e-05,,
POINT_FERMIN VRG,giant_southeast,2011,33.70732,-118.3002,138.5,102.5,0.5,0.1346053922765589,11.0,0,0.495958036,2.65e-05,0.0,0.085641756,0.572219333099964,,7.588699184038944,7.77510725814813,6,4.93806460126142,4.639571612705423,2.6499648881203084e-05,5.681309618804143,
POINT_FERMIN VRG,giant_southeast,2012,33.70732,-118.3002,108.66666666666667,51.5,0.3333333333333333,0.10140778684387924,10.7,0,0.495958036,2.65e-05,0.0,0.040866327,0.5946479931718746,,7.4627291883353495,7.87485062047689,6,4.697445462097262,3.960813169597578,2.6499648881203084e-05,5.3772055618747485,0.5049590398724823
POINT_VICENTE_W VRG,giant_southeast,2004,33.73974,-118.4137,0.0,126.0,0.4444444444444444,0.7169,11.5,0,0.884413625,0.000812876,2.70805020110221,0.008955,0.7274584950047285,,7.4131063221408,5.2289053148959255,9,0.0,4.844187086458591,0.000812545795235881,,
POINT_VICENTE_W VRG,giant_southeast,2007,33.73974,-118.4137,14.666666666666666,90.0,0.16666666666666666,0.5394730109106528,10.0,0,0.884413625,0.000812876,1.3862943611198906,0.089156109,0.7391152091052643,,7.596574447696033,4.551556775263565,6,2.751535313041949,4.51085950651685,0.000812545795235881,0.0,
POINT_VICENTE_W VRG,giant_southeast,2008,33.73974,-118.4137,119.66666666666667,218.5,0.5,0.07808036094819952,11.0,0,0.884413625,0.000812876,2.302585092994046,0.028291467,0.7541579198234436,,7.650335991467993,5.158767819390417,6,4.7930319231576615,5.391352232515226,0.000812545795235881,2.120263536200091,1.4142135623730951
POINT_VICENTE_W VRG,giant_southeast,2009,33.73974,-118.4137,248.83333333333334,58.5,0.3333333333333333,0.0682037464266451,10.15,0,0.884413625,0.000812876,2.0794415416798357,0.037409163,0.7268174922517222,,7.509592764915699,7.434612070552762,6,5.520794028874543,4.085976312551584,0.000812545795235881,3.823798772013307,1.4576194365680148
POINT_VICENTE_W VRG,giant_southeast,2010,33.73974,-118.4137,223.58333333333334,61.0,0.16666666666666666,0.1096746234895064,10.0,0,0.884413625,0.000812876,0.0,0.083670729,0.7999341826021125,,7.598038001897683,8.13721624638861,6,5.414246833555097,4.127134385045092,0.000812545795235881,4.572560902422463,1.201642178557764
POINT_VICENTE_W VRG,giant_southeast,2011,33.73974,-118.4137,257.0833333333333,47.75,0.16666666666666666,0.06838362422778355,10.5,0,0.884413625,0.000812876,0.0,0.100764797,0.7260403283673067,,7.567674289542338,8.338260577981272,6,5.553282530185203,3.886705197443856,0.000812545795235881,4.806885789888681,0.9468982029459911
POINT_VICENTE_W VRG,giant_southeast,2012,33.73974,-118.4137,158.41666666666666,77.0,0.16666666666666666,0.06831249359785807,10.0,0,0.884413625,0.000812876,3.1780538303479458,0.041149216,0.7509111668927427,,7.307288698022195,8.181705525506173,6,5.071521319652253,4.356708826689592,0.000812545795235881,4.976542153187303,0.8110022939034497
