site_id,support_m,overlap_cluster,region_group,latitude,longitude,year,annual_area_m2,annual_complete,valid_quarters,selected_quarter,pre2005_footprint_pixels,positive_reference_years,p95_annual_area_pre2005,relative_canopy,next_year_area_m2,relative_drop_next,event,eligible,canopy_lag1,canopy_lag2,canopy_2yr_change,canopy_3yr_change,canopy_3yr_mean,canopy_3yr_std,canopy_3yr_slope,canopy_drop_from_3yr_max
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1991,,False,1,0,622,17,30805.69999999995,,15705.0,,0,False,0.03288352480222821,0.0,,,,,,
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1992,15705.0,True,4,3,622,17,30805.69999999995,0.5098082497719586,1794.0,0.8857688634192932,1,True,,0.03288352480222821,0.4769247249697304,0.5098082497719586,,,,
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1993,1794.0,True,4,4,622,17,30805.69999999995,0.05823597580967168,5584.0,-2.112597547380156,0,True,0.5098082497719586,,,0.025352451007443468,,,,
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1994,5584.0,True,4,3,622,17,30805.69999999995,0.18126515547447417,5802.0,-0.039040114613180514,0,True,0.05823597580967168,0.5098082497719586,-0.3285430942974844,,0.24976979368536814,0.23345030251677076,-0.1642715471487423,0.6444444444444444
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1995,5802.0,True,4,3,622,17,30805.69999999995,0.18834176791957363,2338.0,0.5970355049982765,1,True,0.18126515547447417,0.05823597580967168,0.13010579210990195,-0.32146648185238497,0.14261429973457315,0.07315938608412609,0.06505289605495097,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1996,2338.0,True,4,3,622,17,30805.69999999995,0.07589504539744281,1409.0,0.3973481608212147,1,True,0.18834176791957363,0.18126515547447417,-0.10537011007703136,0.01765906958777113,0.14850065626383022,0.06297777908028733,-0.052685055038515664,0.5970355049982764
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1997,1409.0,True,4,3,622,17,30805.69999999995,0.04573828869332631,13316.0,-8.45067423704755,0,False,0.07589504539744281,0.18834176791957363,-0.14260347922624733,-0.13552686678114786,0.10332503400344757,0.07515478213694614,-0.07130173961312367,0.757152705963461
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1998,13316.0,True,4,3,622,17,30805.69999999995,0.4322576666006623,52376.0,-2.9333133072994895,0,True,0.04573828869332631,0.07589504539744281,0.3563626212032195,0.24391589868108865,0.18463033356381045,0.21498099809968266,0.17818131060160972,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,1999,52376.0,True,4,4,622,17,30805.69999999995,1.7002048322226109,28393.0,0.4579005651443409,1,True,0.4322576666006623,0.04573828869332631,1.6544665435292845,1.6243097868251681,0.7260669291721998,0.8654812522487461,0.8272332717646421,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2000,28393.0,True,4,3,622,17,30805.69999999995,0.9216800786867381,21896.0,0.22882400591695137,0,True,1.7002048322226109,0.4322576666006623,0.4894224120860758,0.8759417899934118,1.0180475258366704,0.6394431306651355,0.244711206043038,0.4579005651443409
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2001,21896.0,True,4,3,622,17,30805.69999999995,0.7107775509077877,15711.0,0.28247168432590425,0,True,0.9216800786867381,1.7002048322226109,-0.9894272813148232,0.27851988430712543,1.1108874872723788,0.5211440960524074,-0.4947136406574114,0.5819459294333282
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2002,15711.0,True,4,3,622,17,30805.69999999995,0.5100030189218238,15823.0,-0.0071287632868690725,0,True,0.7107775509077877,0.9216800786867381,-0.4116770597649143,-1.1902018133007872,0.71415354950545,0.20585929274402415,-0.2058385298824571,0.4466593878772937
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2003,15823.0,True,4,3,622,17,30805.69999999995,0.513638709719306,14722.0,0.06958225368134993,0,True,0.5100030189218238,0.7107775509077877,-0.19713884118848168,-0.40804136896743204,0.5781397598496392,0.1148820798666293,-0.09856942059424081,0.2773565948118378
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2004,14722.0,True,4,3,622,17,30805.69999999995,0.477898570719056,28709.0,-0.9500747181089526,0,True,0.513638709719306,0.5100030189218238,-0.032104448202767755,-0.2328789801887317,0.5005134331200619,0.019669228834809635,-0.01605222410138387,0.06958225368134996
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2005,28709.0,True,4,3,622,17,30805.69999999995,0.9319379205796345,7899.0,0.7248598000626981,1,True,0.477898570719056,0.513638709719306,0.4182992108603285,0.4219349016578108,0.6411584003393321,0.2524557118136262,0.20914960543016411,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2006,7899.0,True,4,3,622,17,30805.69999999995,0.256413585797434,8589.0,-0.08735282947208507,0,True,0.9319379205796345,0.477898570719056,-0.221484984921622,-0.257225123921872,0.5554166923653748,0.34436909865493714,-0.11074249246081092,0.7248598000626981
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2007,8589.0,True,4,3,622,17,30805.69999999995,0.2788120380319231,33489.0,-2.899056933286762,0,True,0.256413585797434,0.9319379205796345,-0.6531258825477114,-0.1990865326871329,0.4890545148029972,0.3837117485820058,-0.32656294127385577,0.7008255250966596
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2008,33489.0,True,4,3,622,17,30805.69999999995,1.0871040099721823,3825.0,0.8857833915614082,1,True,0.2788120380319231,0.256413585797434,0.8306904241747483,0.15516608939254772,0.5407765446005132,0.47326598993610297,0.41534521208737396,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2009,3825.0,True,4,1,622,17,30805.69999999995,0.12416533303901571,35791.0,-8.357124183006537,0,True,1.0871040099721823,0.2788120380319231,-0.1546467049929074,-0.13224825275841828,0.49669379368104044,0.5171238424855362,-0.07732335249645347,0.8857833915614083
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2010,35791.0,True,4,3,622,17,30805.69999999995,1.1618304404704343,9510.0,0.7342907434829985,1,True,0.12416533303901571,1.0871040099721823,0.074726430498252,0.8830184024385112,0.7910332611605441,0.5787319198226218,0.037363215249125774,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2011,9510.0,True,4,3,622,17,30805.69999999995,0.30870910253621947,3383.0,0.6442691903259726,1,True,1.1618304404704343,0.12416533303901571,0.18454376949720375,-0.7783949074359628,0.5315682920152232,0.5535674146358268,0.09227188474860208,0.7342907434829985
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2012,3383.0,True,4,3,622,17,30805.69999999995,0.10981733899895167,576.0,0.8297369198935856,1,True,0.30870910253621947,1.1618304404704343,-1.0520131014714826,-0.014347994040064038,0.5267856273352017,0.5588836367422229,-0.5260065507357414,0.9054790310413233
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2013,576.0,True,4,3,622,17,30805.69999999995,0.018697838387051777,792.0,-0.375,0,False,0.10981733899895167,0.30870910253621947,-0.29001126414916767,-1.1431326020833825,0.14574142664074097,0.1483055575088839,-0.14500563207458386,0.9394321766561513
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2014,792.0,True,4,3,622,17,30805.69999999995,0.025709527782196193,7368.0,-8.303030303030303,0,False,0.018697838387051777,0.10981733899895167,-0.08410781121675548,-0.28299957475402326,0.051408235056066544,0.050705113298380684,-0.04205390560837775,0.7658882648536802
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2015,7368.0,True,4,3,622,17,30805.69999999995,0.23917651603437065,24411.0,-2.3131107491856677,0,True,0.025709527782196193,0.018697838387051777,0.22047867764731888,0.129359177035419,0.09452796073453955,0.12531837199624715,0.11023933882365941,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2016,24411.0,True,4,3,622,17,30805.69999999995,0.7924182862262517,24101.0,0.01269919298676826,0,True,0.23917651603437065,0.025709527782196193,0.7667087584440555,0.7737204478391999,0.3524347766809395,0.39570336777973086,0.3833543792220277,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2017,24101.0,True,4,3,622,17,30805.69999999995,0.7823552134832202,16029.0,0.3349238620804116,1,True,0.7924182862262517,0.23917651603437065,0.5431786974488496,0.7566456857010241,0.6046500052479474,0.31654931661072633,0.2715893487244248,0.012699192986768363
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2018,16029.0,True,4,3,622,17,30805.69999999995,0.5203257838646752,7574.0,0.527481439890199,1,True,0.7823552134832202,0.7924182862262517,-0.27209250236157645,0.2811492678303046,0.698366427858049,0.15426979465676177,-0.13604625118078817,0.343369792306747
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2019,7574.0,True,4,3,622,17,30805.69999999995,0.24586359017973985,14826.0,-0.9574861367837338,0,True,0.5203257838646752,0.7823552134832202,-0.5364916233034804,-0.5465546960465117,0.5161815291758785,0.26826982052384346,-0.26824581165174016,0.6857391809468487
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2020,14826.0,True,4,3,622,17,30805.69999999995,0.48127456931671814,31271.0,-1.1092000539592608,0,True,0.24586359017973985,0.5203257838646752,-0.03905121454795707,-0.3010806441665021,0.41582131445371107,0.14847717120725384,-0.019525607273978573,0.0750514692120531
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2021,31271.0,True,4,3,622,17,30805.69999999995,1.0151043475720418,24316.0,0.22241054011704134,0,True,0.48127456931671814,0.24586359017973985,0.7692407573923019,0.4947785637073666,0.5807475023561666,0.3941496974678196,0.3846203786961509,0.0
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2022,24316.0,True,4,3,622,17,30805.69999999995,0.7893344413533872,15101.0,0.37896858035861164,1,True,1.0151043475720418,0.48127456931671814,0.308059872036669,0.5434708511736472,0.7619044527473823,0.26796988868943156,0.15402993601833453,0.22241054011704134
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2023,15101.0,True,4,3,622,17,30805.69999999995,0.49020148868553626,13700.0,0.09277531289318589,0,True,0.7893344413533872,1.0151043475720418,-0.5249028588865056,0.00892691936881812,0.7648800925369884,0.26330450850456855,-0.26245142944325284,0.5170925138307058
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2024,13700.0,True,4,3,622,17,30805.69999999995,0.4447228921920301,13527.0,0.012627737226277372,0,True,0.49020148868553626,0.7893344413533872,-0.34461154916135706,-0.5703814553800117,0.5747529407436511,0.18721909888603638,-0.17230577458067864,0.43658496463234087
GREEN_PEAK UCSC,1000,s1000_c026,Central California,35.1901,-120.8307,2025,13527.0,True,4,3,622,17,30805.69999999995,0.4391070483709191,,,0,False,0.4447228921920301,0.49020148868553626,-0.051094440314617184,-0.3502273929824681,0.4580104764161617,0.02801928583406572,-0.025547220157308682,0.10423150784716244
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1984,,False,2,0,304,18,42314.94999999999,,,,0,False,,,,,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1985,,False,2,0,304,18,42314.94999999999,,34291.0,,0,False,,,,,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1986,34291.0,True,4,3,304,18,42314.94999999999,0.8103755292160337,1205.0,0.9648595841474439,1,True,,,,,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1987,1205.0,True,4,3,304,18,42314.94999999999,0.028476933093386624,22044.0,-17.293775933609957,0,False,0.8103755292160337,,,,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1988,22044.0,True,3,3,304,18,42314.94999999999,0.5209506332868172,30380.0,-0.37815278533841407,0,True,0.028476933093386624,0.8103755292160337,-0.2894248959292165,,0.45326769853207916,0.39531897044968917,-0.14471244796460841,0.35714910617946394
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1989,30380.0,True,4,4,304,18,42314.94999999999,0.7179495662880379,25146.0,0.17228439763001974,0,True,0.5209506332868172,0.028476933093386624,0.6894726331946512,-0.09242596292799587,0.4224590442227472,0.35513176824717574,0.3447363165973256,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1990,25146.0,True,3,3,304,18,42314.94999999999,0.5942580577313693,3398.0,0.8648691640817625,1,True,0.7179495662880379,0.5209506332868172,0.07330742444455207,0.5657811246379827,0.6110527524354081,0.09956752095214702,0.03665371222227608,0.17228439763001976
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1991,3398.0,True,3,3,304,18,42314.94999999999,0.08030258809238817,1455.0,0.5718069452619188,1,True,0.5942580577313693,0.7179495662880379,-0.6376469781956496,-0.44064804519442907,0.46417007070393174,0.338142840345835,-0.3188234890978249,0.888150098749177
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1992,1455.0,True,4,3,304,18,42314.94999999999,0.034385010498653557,,,0,False,0.08030258809238817,0.5942580577313693,-0.5598730472327158,-0.6835645557893844,0.236315218774137,0.31083663386671706,-0.27993652361635785,0.9421379145788595
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1993,,False,2,0,304,18,42314.94999999999,,27300.0,,0,False,0.034385010498653557,0.08030258809238817,,,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1994,27300.0,True,4,4,304,18,42314.94999999999,0.6451620526551493,6957.0,0.7451648351648351,1,True,,0.034385010498653557,0.6107770421564958,0.564859464562761,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1995,6957.0,True,4,4,304,18,42314.94999999999,0.16440997803376825,23823.0,-2.424320827943079,0,True,0.6451620526551493,,,0.1300249675351147,,,,
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1996,23823.0,True,4,4,304,18,42314.94999999999,0.5629925121026967,39607.0,-0.6625529950048272,0,True,0.16440997803376825,0.6451620526551493,-0.08216954055245251,,0.45752151426387133,0.25714536327149395,-0.041084770276226416,0.12736263736263734
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1997,39607.0,True,4,3,304,18,42314.94999999999,0.9360048871616299,6813.0,0.8279849521549221,1,True,0.5629925121026967,0.16440997803376825,0.7715949091278617,0.29084283450648063,0.5544691257660316,0.3858680629878447,0.38579745456393083,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1998,6813.0,True,4,4,304,18,42314.94999999999,0.1610069254483345,41458.0,-5.085131366505211,0,True,0.9360048871616299,0.5629925121026967,-0.40198558665436224,-0.0034030525854337468,0.5533347749042203,0.3875892337008172,-0.20099279332718095,0.8279849521549221
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,1999,41458.0,True,4,3,304,18,42314.94999999999,0.9797482922702262,22710.0,0.45221670123980895,1,True,0.1610069254483345,0.9360048871616299,0.04374340510859631,0.41675578016752945,0.692253368293397,0.46059250824266856,0.0218717025542981,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2000,22710.0,True,4,3,304,18,42314.94999999999,0.5366897514944483,47171.0,-1.0771025979744606,0,True,0.9797482922702262,0.1610069254483345,0.3756828260461138,-0.3993151356671816,0.5591483230710029,0.4098324621284767,0.18784141302305704,0.45221670123980895
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2001,47171.0,True,4,3,304,18,42314.94999999999,1.1147596771353863,28409.0,0.3977443768417036,1,True,0.5366897514944483,0.9797482922702262,0.13501138486516007,0.9537527516870518,0.877065906966687,0.30240529744260136,0.06750569243257991,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2002,28409.0,True,4,3,304,18,42314.94999999999,0.6713702840249134,1949.0,0.9313949804639375,1,True,1.1147596771353863,0.5366897514944483,0.13468053253046508,-0.3083780082453128,0.7742732375515825,0.3024615233645657,0.06734026626523268,0.39774437684170355
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2003,1949.0,True,4,3,304,18,42314.94999999999,0.046059371451461016,10741.0,-4.5110312981015905,0,False,0.6713702840249134,1.1147596771353863,-1.0687003056839253,-0.4906303800429873,0.6107297775372534,0.5369246121314786,-0.5343501528419626,0.9586822412075215
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2004,10741.0,True,4,3,304,18,42314.94999999999,0.25383463763988856,42.0,0.9960897495577693,1,True,0.046059371451461016,0.6713702840249134,-0.41753564638502483,-0.8609250394954977,0.32375476437208756,0.3184651510566675,-0.20876782319251244,0.6219155901298884
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2005,42.0,True,4,4,304,18,42314.94999999999,0.000992557004084845,865.0,-19.595238095238095,0,False,0.25383463763988856,0.046059371451461016,-0.045066814447376174,-0.6703777270208285,0.1002955220318114,0.13486455967892905,-0.022533407223688028,0.9960897495577693
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2006,865.0,True,4,4,304,18,42314.94999999999,0.020441947822223593,6814.0,-6.877456647398844,0,False,0.000992557004084845,0.25383463763988856,-0.23339268981766498,-0.025617423629237423,0.0917563808220656,0.1407003578553633,-0.11669634490883249,0.9194674611302486
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2007,6814.0,True,4,3,304,18,42314.94999999999,0.16103055775795555,84130.0,-11.34663927208688,0,True,0.020441947822223593,0.000992557004084845,0.1600380007538707,-0.09280407988193301,0.06082168752808792,0.087326587906313,0.08001900037693531,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2008,84130.0,True,4,3,304,18,42314.94999999999,1.9881862084204287,26014.0,0.6907880660881969,1,True,0.16103055775795555,0.020441947822223593,1.9677442605982052,1.987193651416344,0.7232195713335359,1.0977462065605634,0.9838721302991024,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2009,26014.0,True,4,1,304,18,42314.94999999999,0.6147709024824561,9318.0,0.6418082570923349,1,True,1.9881862084204287,0.16103055775795555,0.4537403447245006,0.5943289546602325,0.9213292228869466,0.9513716128799872,0.2268701723622506,0.6907880660881969
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2010,9318.0,True,4,3,304,18,42314.94999999999,0.22020586104910916,10934.0,-0.1734277742004722,0,True,0.6147709024824561,1.9881862084204287,-1.7679803473713196,0.059175303291153614,0.9410543239839978,0.9280540288867171,-0.8839901736856599,0.8892428384642815
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2011,10934.0,True,4,3,304,18,42314.94999999999,0.2583956733967546,59347.0,-4.427748308029998,0,True,0.22020586104910916,0.6147709024824561,-0.3563752290857015,-1.7297905350236742,0.3644574789761066,0.2176171476064981,-0.17818761454285073,0.5796878603828708
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2012,59347.0,True,4,3,304,18,42314.94999999999,1.402506679081507,24781.0,0.5824388764385732,1,True,0.2583956733967546,0.22020586104910916,1.182300818032398,0.7877357765990509,0.6270360711757902,0.6718486535195506,0.5911504090161988,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2013,24781.0,True,4,3,304,18,42314.94999999999,0.5856322647196796,2616.0,0.8944352528146564,1,True,1.402506679081507,0.2583956733967546,0.32723659132292493,0.3654264036705704,0.7488448723993137,0.589259081229499,0.1636182956614627,0.5824388764385732
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2014,2616.0,True,4,3,304,18,42314.94999999999,0.0618221219687132,0.0,1.0,1,True,0.5856322647196796,1.402506679081507,-1.3406845571127939,-0.19657355142804142,0.6833203552566331,0.6756596722424306,-0.6703422785563969,0.95592026555681
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2015,0.0,True,4,1,304,18,42314.94999999999,0.0,76.0,,0,False,0.0618221219687132,0.5856322647196796,-0.5856322647196796,-1.402506679081507,0.21581812889613083,0.3217566859948155,-0.2928161323598398,1.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2016,76.0,True,4,4,304,18,42314.94999999999,0.001796055531201148,0.0,1.0,1,False,0.0,0.0618221219687132,-0.06002606643751205,-0.5838362091884784,0.02120605916663804,0.03518600392234524,-0.030013033218756032,0.9709480122324159
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2017,0.0,True,4,1,304,18,42314.94999999999,0.0,327.0,,0,False,0.001796055531201148,0.0,0.0,-0.0618221219687132,0.0005986851770669753,0.0010369531438895214,3.394089662642757e-19,1.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2018,327.0,True,4,4,304,18,42314.94999999999,0.00772776524608915,122.0,0.6269113149847095,1,False,0.0,0.001796055531201148,0.005931709714888002,0.00772776524608915,0.0031746069257633587,0.004044118183752634,0.002965854857444,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2019,122.0,True,4,4,304,18,42314.94999999999,0.002883141773770264,70.0,0.4262295081967213,1,False,0.00772776524608915,0.0,0.002883141773770264,0.0010870862425691162,0.0035369690066197304,0.0039051512725352434,0.0014415708868851331,0.6269113149847095
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2020,70.0,True,4,4,304,18,42314.94999999999,0.0016542616734747417,0.0,1.0,1,False,0.002883141773770264,0.00772776524608915,-0.006073503572614408,0.0016542616734747417,0.004088389564444644,0.003211125673068691,-0.003036751786307205,0.7859327217125381
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2021,0.0,True,4,1,304,18,42314.94999999999,0.0,371.0,,0,False,0.0016542616734747417,0.002883141773770264,-0.002883141773770264,-0.00772776524608915,0.0015124678157482612,0.0014467915345292147,-0.001441570886885132,1.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2022,371.0,True,4,3,304,18,42314.94999999999,0.00876758686941613,132.0,0.6442048517520216,1,False,0.0,0.0016542616734747417,0.007113325195941388,0.0058844450956458665,0.0034739495142968833,0.004658443168658674,0.0035566625979706933,0.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2023,132.0,True,4,4,304,18,42314.94999999999,0.003119464869980941,0.0,1.0,1,False,0.00876758686941613,0.0,0.003119464869980941,0.0014652031965061995,0.003962350579798949,0.00444415201325941,0.0015597324349904717,0.6442048517520216
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2024,0.0,True,4,1,304,18,42314.94999999999,0.0,540.0,,0,False,0.003119464869980941,0.00876758686941613,-0.00876758686941613,0.0,0.003962350579798949,0.00444415201325941,-0.004383793434708065,1.0
Gerstle Cove,1000,s1000_c027,Northern California,38.56646,-123.33,2025,540.0,True,4,3,304,18,42314.94999999999,0.012761447195376578,,,0,False,0.0,0.003119464869980941,0.009641982325395638,0.003993860325960448,0.0052936373551190985,0.006652736514048424,0.0048209911626978155,0.0
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1984,0.0,True,3,2,126,19,8887.800000000005,0.0,779.0,,0,False,,,,,,,,
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1985,779.0,True,3,4,126,19,8887.800000000005,0.08764823690902131,587.0,0.24646983311938384,0,True,0.0,,,,,,,
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1986,587.0,True,4,3,126,19,8887.800000000005,0.0660455905848466,456.0,0.2231686541737649,0,True,0.08764823690902131,0.0,0.0660455905848466,,0.0512312758312893,0.04566345693799453,0.03302279529242331,0.2464698331193839
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1987,456.0,True,3,3,126,19,8887.800000000005,0.05130628501991491,8602.0,-17.864035087719298,0,True,0.0660455905848466,0.08764823690902131,-0.0363419518891064,0.05130628501991491,0.0683333708379276,0.01827867119465531,-0.018170975944553188,0.41463414634146345
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1988,8602.0,True,4,3,126,19,8887.800000000005,0.9678435608362019,3329.0,0.6129969774471054,1,True,0.05130628501991491,0.0660455905848466,0.9017979702513553,0.8801953239271806,0.36173181214698785,0.5249599039035809,0.45089898512567744,0.0
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1989,3329.0,True,3,4,126,19,8887.800000000005,0.37455838340196657,14318.0,-3.3009912886752777,0,True,0.9678435608362019,0.05130628501991491,0.32325209838205166,0.30851279281711996,0.46456940975269445,0.4648511946190079,0.16162604919102597,0.6129969774471054
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1990,14318.0,True,4,4,126,19,8887.800000000005,1.6109723441121528,81.0,0.9943427853052103,1,True,0.37455838340196657,0.9678435608362019,0.6431287832759509,1.559666059092238,0.9844580961167738,0.6183744032919738,0.32156439163797523,0.0
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1991,81.0,True,3,2,126,19,8887.800000000005,0.009113616418011202,844.0,-9.419753086419753,0,False,1.6109723441121528,0.37455838340196657,-0.36544476698395534,-0.9587299444181907,0.6648814479773769,0.8394661739705876,-0.18272238349197742,0.9943427853052103
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1992,844.0,True,4,3,126,19,8887.800000000005,0.09496163280001794,,,0,False,0.009113616418011202,1.6109723441121528,-1.5160107113121348,-0.2795967506019486,0.5716825311100607,0.9010743349117342,-0.7580053556560676,0.941053219723425
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1993,,False,3,0,126,19,8887.800000000005,,574.0,,0,False,0.09496163280001794,0.009113616418011202,,,,,,
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1994,574.0,True,4,4,126,19,8887.800000000005,0.06458291140664728,70.0,0.8780487804878049,1,True,,0.09496163280001794,-0.030378721393370667,0.05546929498863608,,,,
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1995,70.0,True,4,3,126,19,8887.800000000005,0.007875964805688692,250.0,-2.5714285714285716,0,False,0.06458291140664728,,,-0.08708566799432925,,,,
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1996,250.0,True,4,4,126,19,8887.800000000005,0.028128445734602475,1548.0,-5.192,0,False,0.007875964805688692,0.06458291140664728,-0.0364544656720448,,0.03352910731564615,0.028736645721721122,-0.018227232836022404,0.5644599303135888
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1997,1548.0,True,4,3,126,19,8887.800000000005,0.17417133598865853,183.0,0.8817829457364341,1,True,0.028128445734602475,0.007875964805688692,0.16629537118296983,0.10958842458201125,0.07005858217631657,0.09073114060638716,0.08314768559148489,0.0
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1998,183.0,True,4,4,126,19,8887.800000000005,0.02059002227772901,5254.0,-27.7103825136612,0,False,0.17417133598865853,0.028128445734602475,-0.007538423456873465,0.012714057472040317,0.07429660133366335,0.08657614523561359,-0.003769211728436697,0.881782945736434
Glass Beach,1000,s1000_c028,Northern California,39.451645,-123.814728,1999,5254.0,True,4,4,126,19,8887.800000000005,0.5911474155584056,1052.0,0.799771602588504,1,True,0.02059002227772901,0.17417133598865853,0.416976079569747,0.5630189698238031,0.2619695912749311,0.29523776008548647,0.2084880397848734,0.0
